list_name,condition,letter,list,count,list_condition,prompt
US state capitals,contains,f,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",5,"['hartford', 'springfield', 'frankfort', 'jefferson city', 'santa fe']","How many US state capitals contains letter f. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,g,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",7,"['montgomery', 'springfield', 'baton rouge', 'augusta', 'lansing', 'raleigh', 'harrisburg']","How many US state capitals contains letter g. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,h,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",12,"['phoenix', 'hartford', 'tallahassee', 'honolulu', 'helena', 'raleigh', 'oklahoma city', 'harrisburg', 'nashville', 'richmond', 'charleston', 'cheyenne']","How many US state capitals contains letter h. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,i,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",25,"['phoenix', 'little rock', 'boise', 'springfield', 'indianapolis', 'des moines', 'annapolis', 'lansing', 'jefferson city', 'lincoln', 'carson city', 'raleigh', 'bismarck', 'oklahoma city', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'madison']","How many US state capitals contains letter i. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,j,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",3,"['juneau', 'jackson', 'jefferson city']","How many US state capitals contains letter j. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,k,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",7,"['little rock', 'topeka', 'frankfort', 'jackson', 'bismarck', 'oklahoma city', 'salt lake city']","How many US state capitals contains letter k. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,l,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",22,"['little rock', 'tallahassee', 'atlanta', 'honolulu', 'springfield', 'indianapolis', 'annapolis', 'lansing', 'st. paul', 'helena', 'lincoln', 'albany', 'raleigh', 'columbus', 'oklahoma city', 'salem', 'columbia', 'nashville', 'salt lake city', 'montpelier', 'olympia', 'charleston']","How many US state capitals contains letter l. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,m,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",12,"['montgomery', 'sacramento', 'des moines', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'columbia', 'montpelier', 'richmond', 'olympia', 'madison']","How many US state capitals contains letter m. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,n,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",32,"['montgomery', 'juneau', 'phoenix', 'sacramento', 'denver', 'atlanta', 'honolulu', 'springfield', 'indianapolis', 'des moines', 'frankfort', 'baton rouge', 'annapolis', 'boston', 'lansing', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'providence', 'nashville', 'austin', 'montpelier', 'richmond', 'charleston', 'madison', 'cheyenne']","How many US state capitals contains letter n. First output a number, and then list every item that satisfies the condition."
US state capitals,contains,o,"['montgomery', 'juneau', 'phoenix', 'little rock', 'sacramento', 'denver', 'hartford', 'dover', 'tallahassee', 'atlanta', 'honolulu', 'boise', 'springfield', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'augusta', 'annapolis', 'boston', 'lansing', 'st. paul', 'jackson', 'jefferson city', 'helena', 'lincoln', 'carson city', 'concord', 'trenton', 'santa fe', 'albany', 'raleigh', 'bismarck', 'columbus', 'oklahoma city', 'salem', 'harrisburg', 'providence', 'columbia', 'pierre', 'nashville', 'austin', 'salt lake city', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison', 'cheyenne']",30,"['montgomery', 'phoenix', 'little rock', 'sacramento', 'hartford', 'dover', 'honolulu', 'boise', 'indianapolis', 'des moines', 'topeka', 'frankfort', 'baton rouge', 'annapolis', 'boston', 'jackson', 'jefferson city', 'lincoln', 'carson city', 'concord', 'trenton', 'columbus', 'oklahoma city', 'providence', 'columbia', 'montpelier', 'richmond', 'olympia', 'charleston', 'madison']","How many US state capitals contains letter o. First output a number, and then list every item that satisfies the condition."
